,250,83.33,27.78,9.259,3.086,1.029,0.343,0.114,0.038,0.013,0.004,0
0,1264,2486,2153,2114,2067,2591,4302,8388,11693,12197,12234,13468
0,2101,3224,3157,3221,4344,4428,6649,13157,17994,20677,20176,18309
2.5,2139,2344,3207,3615,3099,3881,5694,9292,10620,10540,11778,11242
2.5,2264,3505,3001,3190,3358,3984,5192,9093,12147,11800,12057,12034
5,0,2719,2880,3206,3511,3945,4825,6991,8146,8021,8835,7562
5,0,3089,3209,3565,3765,3888,4810,6686,7311,7586,7930,7511
10,0,3262,3240,3019,3783,4143,4129,6030,5530,5458,5530,5051
10,0,2592,2426,2768,2906,3393,3795,4224,4078,4336,4485,3769
