Daco/Osi,1000,333.3,111.1,37.04,12.35,4.115,1.372,0.457,0.152,0.051,0.017,0
0,5834,5922,6100,6194,7010,9327,10511,11467,11662,12691,10726,11552
0,5985,6020,6517,6625,7564,8684,10239,11720,11911,11514,10757,10475
0.25,5937,5934,6612,6608,6742,8022,9908,10549,10708,10867,10202,10102
0.25,5931,6069,5990,6583,7471,8295,10227,10590,10886,11306,10143,10693
0.5,0,6411,6414,6677,7123,7718,8767,10557,10367,10222,9866,10569
0.5,0,6569,6406,7159,7844,8302,9524,10405,10677,10909,10299,10056
1,0,5834,6043,7253,6698,6700,6824,7319,7392,7496,6742,7214
1,0,6446,6908,6736,6651,6846,6957,6755,6726,7125,7171,7019
