Daco/Osi,1000,333.3,111.1,37.04,12.35,4.115,1.372,0.457,0.152,0.051,0.017,0
0,6380,6200,6845,7130,8276,10441,15260,16574,16937,16693,16460,17653
0,6490,6390,6781,7227,8637,10693,13990,17108,16539,16721,16450,18213
0.25,6586,6046,6407,6463,7454,9745,12660,14980,14947,15931,17131,17793
0.25,6110,6274,6776,6981,8083,10462,13206,15804,15364,15533,17027,15963
0.5,0,6341,7004,7240,7232,9277,11736,14185,13200,13237,14508,14163
0.5,0,6303,6647,7288,7523,9757,11555,12699,12792,13409,14295,14446
1,0,6227,6506,7222,7727,8242,9118,10361,10776,10342,10515,10697
1,0,6684,6952,7365,7353,7884,9074,10399,10811,10450,11026,10156
