#,1000,333.3,111.1,37.04,12.35,4.115,1.372,0.457,0.152,0.051,0.017,0
0,7147.298,7608.352,7559.864,9908.188,21192.934,36413.15,40923.37,42967.39,42946.49,42835.302,42436.53,39552.33
0.5,6899.424,6916.98,7779.314,8819.298,12462.168,17323.09,20300.086,22224.14,23421.71,23022.52,23223.578,40632.442
1,6860.55,7016.882,8032.204,8682.194,8731.518,9526.972,9801.598,9635.234,9489.77,10112.172,9636.906,38887.71
2,6418.306,6779.04,7187.008,7377.616,7314.916,7383.468,7625.49,7741.276,7759.668,7803.558,7513.048,38852.18

