Osi/Daco,250,83.33,27.78,9.259,3.086,1.029,0.343,0.114,0.038,0.013,0.004,0
0,11315,11690,12317,11885,12144,12238,12617,12219,12332,11663,12100,11066
0,11865,12406,12332,12739,12937,12918,12913,13071,12957,13176,13088,12267
6,11594,12281,12461,12701,12825,12565,12685,13024,12814,12941,13073,11973
6,11444,12428,12348,12640,12500,12942,13551,13414,12976,13516,13340,12357
160,0,12371,12840,12886,12355,13010,12482,12982,12821,12222,12556,11123
160,0,12219,11935,11787,12022,11961,12593,12323,13190,12758,12052,11276
1000,0,10247,11234,11298,11384,11385,11349,12028,11269,11357,11399,10412
1000,0,10892,11950,10949,10458,10813,10797,10937,11046,10377,10582,9701
