Osi/Daco,250,83.33,27.78,9.259,3.086,1.029,0.343,0.114,0.038,0.013,0.004,0
0,5173,5055,4759,4606,4469,4453,4458,4762,4752,4328,4389,4227
0,5112,4761,4542,4620,4435,4483,4424,4499,4564,4783,4394,4278
6,4994,4907,4410,4750,4294,4570,4624,4413,4385,4344,4233,4379
6,5130,4902,4934,4769,4562,4551,4445,4426,4271,4475,4529,4300
160,0,4824,4788,4346,4284,4429,4238,4045,4239,4229,3903,3966
160,0,4785,4618,4539,4274,4265,4497,4263,4375,4189,4220,4190
1000,0,4402,4400,4425,4135,4373,4241,4197,4112,4002,4108,4259
1000,0,4260,4554,4724,4324,4245,4153,4011,4180,4176,4127,4003
