Osi/Daco,250,83.33,27.78,9.259,3.086,1.029,0.343,0.114,0.038,0.013,0.004,0
0,9245,9084,8882,8720,8975,8774,9036,8706,9165,9007,8547,8173
0,9262,8878,8537,8894,8644,8583,8789,8505,8496,8570,8447,8074
6,9302,9564,9045,9024,8710,8762,8482,8381,8475,8398,8285,8267
6,9061,9308,9266,9359,9051,8718,8770,8418,8508,8356,8335,8371
160,0,8884,8700,8844,8558,8760,8042,8245,7932,8343,8449,7613
160,0,9099,9147,9113,9209,8549,8641,8042,7900,8328,8698,7960
1000,0,8786,8904,8748,8662,8693,8742,8519,8034,7974,8248,7991
1000,0,8997,9354,9039,8881,8741,8920,8697,8503,8322,8282,7969
