,1000,333.3,111.1,37.04,12.35,4.115,1.372,0.457,0.152,0.051,0.017,0
0,1956,2632,2606,2819,3135,4000,3996,4933,6115,5689,6276,5631
0,2630,2921,2418,3485,3893,5145,5709,7213,7051,8910,6577,7593
0.25,2296,4019,3775,3743,3623,3982,4597,4372,4084,4028,4792,4127
0.25,2133,3840,4327,3990,4405,5981,5369,5296,4982,5469,5301,4536
0.5,0,2637,3357,3422,3093,4283,3131,3329,2870,3014,3269,2406
0.5,0,2869,3344,3475,3622,3978,3905,3857,3536,3465,3540,3377
1,0,3368,3304,3612,3608,3217,3743,3220,3128,3192,2882,2915
1,0,2742,3299,3272,3150,2946,2711,2631,2793,2629,2523,2000
