Osi/Daco,250,83.33,27.78,9.259,3.086,1.029,0.343,0.114,0.038,0.013,0.004,0
0,6390,6206,5974,5914,5882,6121,6328,5924,5741,5709,5831,5589
0,6258,6268,5827,6066,5778,6038,5873,5916,5865,5640,5537,5703
6,6634,6780,6360,6009,5982,6174,5916,6092,6095,5832,5920,6335
6,6564,6622,6213,6627,6243,6142,6163,6187,5868,5718,5499,5837
160,0,6266,6186,6173,6367,6390,6316,5984,6195,5753,5712,5816
160,0,6828,6467,6285,6451,6736,6438,6316,6064,5787,6108,5803
1000,0,6619,6060,6388,6358,6345,6330,6302,6167,5644,5674,5726
1000,0,6644,6684,6522,6569,6769,6232,6057,5797,5390,5488,5857
