,1000,333.3,111.1,37.04,12.35,4.115,1.372,0.457,0.152,0.051,0.017,0
0,2739,3108,3159,3569,5303,12522,14247,17087,17226,17487,16735,14358
0,3571,3683,3977,4355,6285,15915,20648,19609,19109,20735,18977,15761
4,3988,4429,3949,4526,5804,12321,18533,19667,17007,17327,17790,17521
4,3246,4046,4545,4167,5035,11448,17580,18031,18989,19263,17183,15896
10,0,4579,4111,3814,6366,12672,17914,19054,19779,19665,19210,16872
10,0,4664,4374,4283,6255,11947,22213,21374,22389,21096,22692,17134
250,0,4386,4508,5081,7049,8035,8770,9072,9215,9804,9274,7197
250,0,4323,3711,4958,6775,8284,9595,9565,10116,9525,9786,6983
