,1000,333.3,111.1,37.04,12.35,4.115,1.372,0.457,0.152,0.051,0.017,0
0,1977,2660,2634,2849,3169,4043,4039,4986,6181,5750,6344,5692
0,2658,2952,2444,3523,3935,5201,5770,7291,7128,9006,6648,7675
0.25,2320,4062,3816,3783,3662,4025,4646,4419,4128,4072,4844,4172
0.25,2156,3882,4374,4033,4452,6045,5427,5353,5036,5528,5358,4585
0.5,0,2666,3393,3459,3127,4329,3165,3364,2901,3047,3304,2432
0.5,0,2900,3380,3512,3661,4021,3948,3899,3574,3503,3578,3413
1,0,3404,3340,3651,3647,3252,3783,3255,3162,3226,2913,2946
1,0,2772,3335,3307,3184,2978,2740,2659,2823,2657,2550,2022
