Daco/Osi,1000,333.3,111.1,37.04,12.35,4.115,1.372,0.457,0.152,0.051,0.017,0
0,6865,7222,7034,7493,6946,7002,6753,6855,6930,6742,6775,6966
0,6968,7374,7228,7241,7264,6978,7025,7240,6893,7216,6850,6915
4,7100,7410,7084,7183,6858,7348,6701,7150,7241,6988,6757,7025
4,7053,7331,7200,7275,7310,7048,6955,6916,6985,6942,7196,7191
10,0,7429,7519,7156,7350,7393,7079,6931,7152,7003,7549,7043
10,0,7209,7187,7182,7112,7505,7261,7097,7318,6816,7307,7073
250,0,7045,7041,7126,7149,7124,7065,6989,7138,7179,7167,6887
250,0,7519,7562,7278,7409,7388,7606,7329,7264,6924,7017,7137
