Daco/Osi,1000,333.3,111.1,37.04,12.35,4.115,1.372,0.457,0.152,0.051,0.017,0
0,4192,4318,4400,4586,4602,4541,4515,4620,4528,4706,4522,4457
0,4410,4160,4750,4607,4279,4580,4568,4438,4687,4617,4576,4404
4,4441,4425,4840,4670,4412,4761,4195,4561,4510,4586,4434,4335
4,4374,4428,4592,4679,4398,4561,4295,4386,4565,4538,4783,4622
10,0,4094,4450,4458,4201,4355,4499,4330,4561,4355,4576,4375
10,0,4367,4592,4582,4441,4621,4334,4540,4500,4512,4534,4356
250,0,4252,4418,4335,4333,4453,4267,4534,4242,4286,4245,4277
250,0,4649,4624,4741,4661,4684,4769,4515,4683,4494,4480,4607
